"ds_anon_user_id","module","NRead","NRead_unique","NRead_trimmed","NRead_trimmed_unique","NAction","NAction_unique","TimeRead","TimeReadTrimmed","TimeAction","TimeActionToPage","TimePageToAction","CountActionToPage","CountPageToAction","wordcount","npages","nactivities","nfigures","reading_rate","percentActivities","percentPages","NRead_trimmed_overall","NRead_trimmed_unique_overall","NAction_overall","NAction_unique_overall","TimeReadTrimmed_overall","TimeAction_overall","wordcount_overall","npages_overall","nactivities_overall","nfigures_overall","retention_interval","correctness_alltries","correctness_firsttry","meanAttempts","pretestGrade","quizGrade","examGrade","dataset","domain"
"Stu_00eb70d486b24f3d4ae35852a4350739",6,42,17,32,17,62,62,53.2166666666667,24.2186507936508,168.166666666667,72.8833333333333,173.133333333333,12,17,64225,17,319,229,0.756832837301587,0.19435736677116,2.47058823529412,263,115,416,411,127.142702169625,997.9,451309,147,1992,1443,237.033333333333,0.84375,0.877659574468085,1.26785714285714,0.273684210526316,0.8,0.969747899159664,"ds863","psych"
"Stu_00eb70d486b24f3d4ae35852a4350739",7,39,18,33,16,52,52,43.0333333333333,17.7970085470085,60.7,112.933333333333,154.266666666667,18,22,38203,25,200,30,0.539303289303289,0.26,1.56,263,115,416,411,127.142702169625,997.9,451309,147,1992,1443,269.016666666667,0.867924528301887,0.863970588235294,1.17924528301887,0.273684210526316,0.766666666666667,0.969747899159664,"ds863","psych"
"Stu_00eb70d486b24f3d4ae35852a4350739",8,14,8,12,8,25,25,13.05,5.49761904761905,48.1333333333333,31.75,165.166666666667,7,14,21351,14,78,46,0.458134920634921,0.320512820512821,1,263,115,416,411,127.142702169625,997.9,451309,147,1992,1443,307.25,0.872,0.906542056074766,1.2,0.273684210526316,0.8,0.969747899159664,"ds863","psych"
"Stu_00eb70d486b24f3d4ae35852a4350739",9,9,6,8,6,31,30,14.5666666666667,3.05185185185185,41.3333333333333,66.9333333333333,150.783333333333,6,8,24326,9,75,52,0.381481481481481,0.413333333333333,1,263,115,416,411,127.142702169625,997.9,451309,147,1992,1443,275.333333333333,0.880434782608696,0.9375,1.22826086956522,0.273684210526316,0.888888888888889,0.969747899159664,"ds863","psych"
"Stu_00eb70d486b24f3d4ae35852a4350739",10,6,4,5,4,46,46,19.0666666666667,8.49444444444444,87.1666666666667,47.2166666666667,203.616666666667,7,10,26679,10,107,77,1.69888888888889,0.429906542056075,0.6,263,115,416,411,127.142702169625,997.9,451309,147,1992,1443,325.35,0.855345911949686,0.867647058823529,1.17610062893082,0.273684210526316,1,0.969747899159664,"ds863","psych"
"Stu_00eb70d486b24f3d4ae35852a4350739",11,4,3,3,2,7,7,0.416666666666667,0.1875,21.6333333333333,0.316666666666667,14.2166666666667,1,2,5844,3,18,12,0.0625,0.388888888888889,1.33333333333333,263,115,416,411,127.142702169625,997.9,451309,147,1992,1443,4092.16666666667,0.906976744186046,0.894736842105263,1.11627906976744,0.273684210526316,1,0.969747899159664,"ds863","psych"
"Stu_0106a2209e76047d2722dde59e2136dd",2,4,4,3,3,0,0,1,0.716666666666667,0,0,0,0,0,3102,5,23,15,0.238888888888889,0,0.8,3,3,0,0,0.716666666666667,0,3102,5,23,15,15604.4333333333,NA,NA,NA,0.173684210526316,0.9,0.826890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",1,11,6,9,4,68,67,20.3833333333333,9.8530303030303,426.983333333333,22.1,333.25,12,19,31106,17,136,86,1.09478114478114,0.5,0.647058823529412,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,256.833333333333,0.819230769230769,0.80188679245283,1.20769230769231,0.573684210526316,0.8,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",2,1,1,0,0,60,60,0.383333333333333,0,229.8,4.53333333333333,147.9,9,13,11370,13,94,58,0,0.638297872340426,0.0769230769230769,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,250.133333333333,0.860103626943005,0.859756097560976,1.17098445595855,0.573684210526316,0.8,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",3,1,1,0,0,45,45,0.116666666666667,0,211.383333333333,21.35,249.6,24,29,13507,28,82,72,0,0.548780487804878,0.0357142857142857,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,263.416666666667,0.836363636363636,0.854014598540146,1.22121212121212,0.573684210526316,0.7,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",4,2,1,1,1,52,52,0.0166666666666667,0.00833333333333333,166.733333333333,0.716666666666667,86.0833333333333,6,12,17773,9,116,12,0.00833333333333333,0.448275862068966,0.222222222222222,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,255.983333333333,0.824175824175824,0.814569536423841,1.1978021978022,0.573684210526316,0.8,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",5,4,4,3,3,18,18,0.483333333333333,0.304166666666667,158.933333333333,3.61666666666667,66.4833333333333,5,9,17612,11,38,52,0.101388888888889,0.473684210526316,0.363636363636364,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,253.316666666667,0.738255033557047,0.763636363636364,1.40268456375839,0.573684210526316,0.488888888888889,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",6,0,0,0,0,54,54,0,0,130.816666666667,1.5,159.233333333333,10,15,13881,15,72,51,0,0.75,0,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,282.35,0.8,0.838323353293413,1.30952380952381,0.573684210526316,0.9,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",7,3,3,2,2,23,23,5.73333333333333,2.42777777777778,57.9833333333333,7.5,177.383333333333,9,12,11181,12,46,8,1.21388888888889,0.5,0.25,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,254.7,0.828947368421053,0.825396825396825,1.21052631578947,0.573684210526316,0.566666666666667,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",8,0,0,0,0,25,25,0,0,41.2833333333333,1.73333333333333,135.783333333333,11,14,12812,14,41,25,0,0.609756097560976,0,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,249.683333333333,0.870967741935484,0.878504672897196,1.18548387096774,0.573684210526316,0.8,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",9,3,3,2,2,30,30,0.75,0.416666666666667,71.1166666666667,0.6,112.116666666667,6,8,19483,9,52,44,0.208333333333333,0.576923076923077,0.333333333333333,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,258.9,0.784313725490196,0.8375,1.34313725490196,0.573684210526316,0.788888888888889,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",10,1,1,0,0,32,32,0.0666666666666667,0,86.85,0.866666666666667,91.5666666666667,6,8,16510,8,64,37,0,0.5,0.125,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,253.683333333333,0.772357723577236,0.747368421052632,1.26016260162602,0.573684210526316,0.6,0.626890756302521,"ds863","psych"
"Stu_0171e0a870a909018b1aa7590b3b75f5",11,1,1,0,0,7,7,0.0666666666666667,0,31.7166666666667,0.0666666666666667,25.6666666666667,1,2,2922,3,9,6,0,0.777777777777778,0.333333333333333,21,16,414,413,9.92777777777778,1613.6,168157,139,750,451,5027.86666666667,0.745098039215686,0.710526315789474,1.29411764705882,0.573684210526316,0.8,0.626890756302521,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",1,3,3,2,2,0,0,1.25,0.816666666666667,0,0,0,0,0,1252,3,14,2,0.408333333333333,0,1,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,247.7,NA,NA,NA,0.523684210526316,0.7,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",2,20,10,16,8,63,63,14.6,4.81,73.85,0.966666666666667,96.8,9,12,20812,13,157,103,0.300625,0.401273885350318,1.53846153846154,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,129.633333333333,0.815165876777251,0.83625730994152,1.28436018957346,0.523684210526316,1,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",3,78,23,65,21,49,49,13.4166666666667,8.30940170940171,72.05,5.53333333333333,165.066666666667,21,22,44714,28,220,238,0.127836949375411,0.222727272727273,2.78571428571429,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,242.483333333333,0.859205776173285,0.876595744680851,1.23465703971119,0.523684210526316,0.8,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",4,11,7,9,7,54,54,7.23333333333333,6.00757575757576,84.4333333333333,0.7,40.8833333333333,5,9,20545,9,143,15,0.667508417508417,0.377622377622378,1.22222222222222,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,256.916666666667,0.811827956989247,0.794701986754967,1.20967741935484,0.523684210526316,1,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",5,25,11,21,11,21,21,45.2166666666667,16.2926666666667,105.616666666667,7.61666666666667,108.866666666667,5,10,45430,11,103,120,0.77584126984127,0.203883495145631,2.27272727272727,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,350.133333333333,0.792207792207792,0.810344827586207,1.44805194805195,0.523684210526316,0.888888888888889,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",5,25,11,21,11,21,21,45.2166666666667,16.2926666666667,105.616666666667,7.61666666666667,108.866666666667,5,10,45430,11,103,120,0.77584126984127,0.203883495145631,2.27272727272727,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,245.2,0.792207792207792,0.810344827586207,1.44805194805195,0.523684210526316,0.888888888888889,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",6,24,12,20,10,64,64,7.26666666666667,4.525,78.9666666666667,1.31666666666667,134.733333333333,12,17,40062,17,183,95,0.22625,0.349726775956284,1.41176470588235,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,4397.3,0.776,0.810526315789474,1.396,0.523684210526316,1,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",6,24,12,20,10,64,64,7.26666666666667,4.525,78.9666666666667,1.31666666666667,134.733333333333,12,17,40062,17,183,95,0.22625,0.349726775956284,1.41176470588235,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,219.516666666667,0.776,0.810526315789474,1.396,0.523684210526316,1,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",7,29,20,26,19,57,57,6.86666666666667,3.31034482758621,93.95,4.21666666666667,143.633333333333,19,19,27535,25,140,42,0.127320954907162,0.407142857142857,1.16,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,237.333333333333,0.839506172839506,0.834558823529412,1.18827160493827,0.523684210526316,0.766666666666667,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",8,14,10,12,8,29,29,55.9166666666667,12.8880952380952,29.5333333333333,1.26666666666667,122.433333333333,9,10,21505,14,72,36,1.07400793650794,0.402777777777778,1,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,179.216666666667,0.819548872180451,0.869158878504673,1.33834586466165,0.523684210526316,0.9,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",9,19,9,15,6,30,30,17.7166666666667,5.78157894736842,59.8,3.21666666666667,106.433333333333,6,8,36073,9,105,88,0.385438596491228,0.285714285714286,2.11111111111111,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,232.083333333333,0.763636363636364,0.802469135802469,1.4,0.523684210526316,0.888888888888889,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",10,24,9,20,8,41,41,22.35,13.1270833333333,77.25,0.983333333333333,275.7,7,11,49717,10,158,131,0.656354166666667,0.259493670886076,2.4,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,238.083333333333,0.737142857142857,0.765625,1.38285714285714,0.523684210526316,0.7,0.884033613445378,"ds863","psych"
"Stu_018bebc77f387f4ea7a4e1d846e39203",11,2,2,1,1,7,7,1.28333333333333,0.641666666666667,18.15,0.616666666666667,61.75,1,2,5844,3,18,12,0.641666666666667,0.388888888888889,0.666666666666667,224,107,415,415,64.1892235609103,693.6,313489,142,1313,882,251.583333333333,0.844444444444444,0.842105263157895,1.17777777777778,0.523684210526316,0.8,0.884033613445378,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",1,66,16,51,15,56,54,27.1833333333333,12.4664141414141,234.9,0.9,36.0166666666667,10,17,116037,17,445,382,0.244439492968905,0.125842696629213,3.88235294117647,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,253.983333333333,0.701612903225806,0.69364161849711,1.40725806451613,0.523684210526316,0.8,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",2,14,10,12,8,62,61,8.76666666666667,6.63571428571429,108.8,9.08333333333333,78.2,10,14,20554,13,161,106,0.552976190476191,0.385093167701863,1.07692307692308,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,280.75,0.804651162790698,0.824561403508772,1.27441860465116,0.523684210526316,1,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",2,14,10,12,8,62,61,8.76666666666667,6.63571428571429,108.8,9.08333333333333,78.2,10,14,20554,13,161,106,0.552976190476191,0.385093167701863,1.07692307692308,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,269.466666666667,0.804651162790698,0.824561403508772,1.27441860465116,0.523684210526316,1,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",3,34,18,30,15,49,48,17.2166666666667,10.4588235294118,147.25,24.4166666666667,83.7166666666667,23,27,27540,28,163,158,0.348627450980392,0.300613496932515,1.21428571428571,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,13036.7,0.826210826210826,0.848920863309353,1.27635327635328,0.523684210526316,0.7,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",3,34,18,30,15,49,48,17.2166666666667,10.4588235294118,147.25,24.4166666666667,83.7166666666667,23,27,27540,28,163,158,0.348627450980392,0.300613496932515,1.21428571428571,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,4513.05,0.826210826210826,0.848920863309353,1.27635327635328,0.523684210526316,0.7,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",4,18,8,16,8,48,48,14.4333333333333,10.9537037037037,82.55,0.466666666666667,89.95,5,6,29209,9,198,27,0.684606481481482,0.242424242424242,2,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,176.666666666667,0.778481012658228,0.75609756097561,1.25949367088608,0.523684210526316,1,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",5,10,6,9,5,19,19,48.9166666666667,9.84166666666667,106.9,0.8,78.2666666666667,6,10,23819,11,49,76,1.09351851851852,0.387755102040816,0.909090909090909,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,3682.53333333333,0.721212121212121,0.71551724137931,1.41818181818182,0.523684210526316,0.688888888888889,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",6,18,8,15,8,63,62,8.53333333333333,2.74814814814815,113.766666666667,2.51666666666667,88.65,12,19,35192,17,195,213,0.18320987654321,0.323076923076923,1.05882352941176,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,140.916666666667,0.791836734693877,0.823834196891192,1.30204081632653,0.523684210526316,1,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",7,10,9,7,6,54,52,2.61666666666667,1.52833333333333,118.55,1.31666666666667,142.133333333333,18,22,18470,25,106,29,0.218333333333333,0.509433962264151,0.4,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,224.216666666667,0.792507204610951,0.794117647058823,1.26224783861671,0.523684210526316,0.666666666666667,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",8,0,0,0,0,0,0,0,0,0.666666666666667,0,0.7,0,1,2616,2,6,3,0,0,0,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,234.2,0.25,0,2.5,0.523684210526316,0.7,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",9,7,5,6,4,29,29,1.11666666666667,0.90952380952381,29.7,0.35,24.3166666666667,4,8,22396,9,58,50,0.151587301587302,0.5,0.777777777777778,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,219.6,0.661157024793388,0.6875,1.52066115702479,0.523684210526316,0.788888888888889,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",10,1,1,0,0,2,2,0.05,0,1.8,0.15,2.13333333333333,1,1,4248,2,18,9,0,0.111111111111111,0.5,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,242.066666666667,0.733333333333333,0.818181818181818,1.46666666666667,0.523684210526316,0.9,0.798319327731092,"ds863","psych"
"Stu_019ba68ccdef374f63b8068c061abf21",11,1,1,0,0,7,7,0.0833333333333333,0,13.4,0.0666666666666667,1.78333333333333,1,2,2922,3,9,6,0,0.777777777777778,0.333333333333333,152,73,389,382,53.713687150838,958.283333333333,303003,136,1408,1059,6058.51666666667,0.582089552238806,0.5,1.59701492537313,0.523684210526316,0.9,0.798319327731092,"ds863","psych"
"Stu_01b34612fde00a97755839580e9be475",1,15,11,13,10,59,52,3.35,2.01333333333333,19.25,1.61666666666667,6.23333333333333,10,14,26405,15,129,108,0.154871794871795,0.457364341085271,1,52,43,158,150,15.8672316384181,86.25,111208,85,454,413,244.233333333333,0.56957928802589,0.536144578313253,1.91585760517799,0.573684210526316,0.9,0.484033613445378,"ds863","psych"
"Stu_01b34612fde00a97755839580e9be475",3,9,9,7,7,33,33,1.73333333333333,1.40925925925926,26.9333333333333,4.16666666666667,10.4,19,22,15935,24,77,72,0.201322751322751,0.428571428571429,0.375,52,43,158,150,15.8672316384181,86.25,111208,85,454,413,240.033333333333,0.610859728506787,0.611336032388664,1.80542986425339,0.573684210526316,1,0.484033613445378,"ds863","psych"
"Stu_01b34612fde00a97755839580e9be475",4,9,7,8,6,4,4,3.31666666666667,2.35185185185185,1.25,0,2.73333333333333,0,3,15119,7,85,10,0.293981481481481,0.0470588235294118,1.28571428571429,52,43,158,150,15.8672316384181,86.25,111208,85,454,413,246.933333333333,0.620689655172414,0.444444444444444,1.41379310344828,0.573684210526316,0.9,0.484033613445378,"ds863","psych"
