"ds_anon_user_id","module","NRead","NRead_unique","NRead_trimmed","NRead_trimmed_unique","NAction","NAction_unique","TimeRead","TimeReadTrimmed","TimeAction","TimeActionToPage","TimePageToAction","CountActionToPage","CountPageToAction","wordcount","npages","nactivities","nfigures","reading_rate","percentActivities","percentPages","NRead_trimmed_overall","NRead_trimmed_unique_overall","NAction_overall","NAction_unique_overall","TimeReadTrimmed_overall","TimeAction_overall","wordcount_overall","npages_overall","nactivities_overall","nfigures_overall","retention_interval","correctness_alltries","correctness_firsttry","meanAttempts","pretestGrade","quizGrade","examGrade","dataset","domain"
"Stu_0177c0a63d39cf7c9168f3224f1084ec",3,9,7,6,6,2,2,0.766666666666667,0.451851851851852,8.55,0.383333333333333,21.5166666666667,3,5,5791,10,9,5,0.0753086419753086,0.222222222222222,0.9,91,63,46,45,804.288333333333,172.366666666667,56746,114,173,107,0.1,0.676923076923077,0.75,1.84615384615385,0.888888888888889,0.846153846153846,0.817204301075269,"ds490","c@cm"
"Stu_0177c0a63d39cf7c9168f3224f1084ec",4,29,19,23,15,10,10,881.666666666667,63.0712643678161,17.05,3.86666666666667,44.9166666666667,16,16,16055,29,55,44,2.74222888555722,0.181818181818182,1,91,63,46,45,804.288333333333,172.366666666667,56746,114,173,107,0.0833333333333333,0.649350649350649,0.696969696969697,1.70779220779221,0.933333333333333,0.852941176470588,0.817204301075269,"ds490","c@cm"
"Stu_01fedfb1ed454b0c1a37f3e666a8557f",1,34,14,27,14,2,2,8.51666666666667,3.61862745098039,4.41666666666667,1.21666666666667,2.7,4,4,9985,18,25,12,0.1340232389252,0.08,1.88888888888889,57,41,4,4,518.422146118721,9.2,19913,54,43,39,0.45,0.711111111111111,0.8125,1.53333333333333,0.916666666666667,0.928571428571429,0.849462365591398,"ds490","c@cm"
"Stu_01fedfb1ed454b0c1a37f3e666a8557f",2,24,21,21,20,2,2,8.53333333333333,5.1,4.51666666666667,2.91666666666667,5.1,3,5,5600,26,10,16,0.242857142857143,0.2,0.923076923076923,57,41,4,4,518.422146118721,9.2,19913,54,43,39,17530.3833333333,0.741935483870968,0.9,2.03225806451613,0.944444444444444,0.966666666666667,0.849462365591398,"ds490","c@cm"
"Stu_01fedfb1ed454b0c1a37f3e666a8557f",3,7,6,5,5,0,0,1.05,0.583333333333333,0.266666666666667,0.05,0.25,1,1,3331,7,6,4,0.116666666666667,0,1,57,41,4,4,518.422146118721,9.2,19913,54,43,39,6528.7,1,1,1,0.888888888888889,0.884615384615385,0.849462365591398,"ds490","c@cm"
"Stu_01fedfb1ed454b0c1a37f3e666a8557f",4,8,4,4,3,0,0,4635.7,580.5125,0,0,0,0,0,997,5,2,7,145.128125,0,1.6,57,41,4,4,518.422146118721,9.2,19913,54,43,39,18773.35,NA,NA,NA,0.933333333333333,0.794117647058823,0.849462365591398,"ds490","c@cm"
"Stu_029bf35cf090fa9c9c83a6f45d850902",1,45,22,38,19,16,16,4001.65,446.577777777778,34.95,3.43333333333333,35.9666666666667,16,20,17579,38,51,18,11.7520467836257,0.313725490196078,1.18421052631579,64,43,28,28,448.635281385281,57.3833333333333,32710,82,87,51,0.216666666666667,0.711111111111111,0.731707317073171,1.43111111111111,0.916666666666667,0.892857142857143,0.881720430107527,"ds490","c@cm"
"Stu_029bf35cf090fa9c9c83a6f45d850902",2,32,26,26,24,12,12,221.016666666667,36.3770833333333,22.4333333333333,0.966666666666667,16.8833333333333,15,20,15131,46,36,33,1.39911858974359,0.333333333333333,0.695652173913043,64,43,28,28,448.635281385281,57.3833333333333,32710,82,87,51,0.216666666666667,0.758333333333333,0.734042553191489,1.25,0.944444444444444,0.766666666666667,0.881720430107527,"ds490","c@cm"
"Stu_03c007d8cef9d97df1bf0108e4822a4e",2,49,30,44,30,27,26,10.5333333333333,2.94149659863946,20.2666666666667,2.31666666666667,7.55,25,31,25460,60,59,30,0.066852195423624,0.457627118644068,0.816666666666667,66,47,40,39,4.15873983739837,58.15,41415,103,101,78,3.68333333333333,0.566666666666667,0.505494505494505,1.57333333333333,0.944444444444444,0.666666666666667,0.827956989247312,"ds490","c@cm"
"Stu_03c007d8cef9d97df1bf0108e4822a4e",3,10,6,7,6,1,1,0.566666666666667,0.473333333333333,8.73333333333333,1.4,2.71666666666667,5,7,5636,12,11,12,0.0676190476190476,0.0909090909090909,0.833333333333333,66,47,40,39,4.15873983739837,58.15,41415,103,101,78,15.4,0.639344262295082,0.65,1.50819672131148,0.666666666666667,0.769230769230769,0.827956989247312,"ds490","c@cm"
"Stu_03c007d8cef9d97df1bf0108e4822a4e",4,23,14,15,11,12,12,1.58333333333333,0.689855072463768,29.15,0.9,20.1833333333333,15,17,10319,31,31,36,0.0459903381642512,0.387096774193548,0.741935483870968,66,47,40,39,4.15873983739837,58.15,41415,103,101,78,3438.01666666667,0.46039603960396,0.533333333333333,2.26237623762376,0.866666666666667,0.735294117647059,0.827956989247312,"ds490","c@cm"
"Stu_03c1ca7da5df62843517bcfebf049afb",1,14,11,11,10,10,10,5475.11666666667,782.959523809524,16.4666666666667,1.41666666666667,9.86666666666667,18,19,10273,29,39,6,71.1781385281385,0.256410256410256,0.482758620689655,26,25,11,11,710.272222222222,17.7333333333333,16611,46,55,29,0.1,0.765714285714286,0.76865671641791,1.29714285714286,0.916666666666667,0.821428571428571,0.731182795698925,"ds490","c@cm"
"Stu_03c1ca7da5df62843517bcfebf049afb",3,11,10,9,9,0,0,29.9166666666667,7.81969696969697,0,0,0,0,0,4379,10,7,4,0.868855218855219,0,1.1,26,25,11,11,710.272222222222,17.7333333333333,16611,46,55,29,0.25,NA,NA,NA,0.888888888888889,0.807692307692308,0.731182795698925,"ds490","c@cm"
"Stu_03c1ca7da5df62843517bcfebf049afb",4,8,6,6,6,1,1,281.7,46.8625,1.26666666666667,6.06666666666667,4.81666666666667,2,2,1959,7,9,19,7.81041666666667,0.111111111111111,1.14285714285714,26,25,11,11,710.272222222222,17.7333333333333,16611,46,55,29,6.86666666666667,0.875,0.857142857142857,1.125,0.866666666666667,0.823529411764706,0.731182795698925,"ds490","c@cm"
"Stu_0483c94862c2e8a36ea5bcc429740b32",1,52,29,44,28,14,14,12.7333333333333,5.78589743589744,70.25,13.9166666666667,154.95,18,22,20506,34,69,21,0.131497668997669,0.202898550724638,1.52941176470588,102,75,35,35,3238.20537190083,104.983333333333,48229,116,140,102,0.15,0.699074074074074,0.721854304635762,1.45833333333333,0.833333333333333,0.964285714285714,0.849462365591398,"ds490","c@cm"
"Stu_0483c94862c2e8a36ea5bcc429740b32",2,44,33,39,32,14,14,25.2333333333333,6.66742424242424,16.5,1.15,78.3,17,18,14731,48,40,38,0.170959595959596,0.35,0.916666666666667,102,75,35,35,3238.20537190083,104.983333333333,48229,116,140,102,0.266666666666667,0.818965517241379,0.822916666666667,1.19827586206897,0.888888888888889,0.933333333333333,0.849462365591398,"ds490","c@cm"
"Stu_0483c94862c2e8a36ea5bcc429740b32",3,11,6,8,6,2,2,9735.75,885.651515151515,6.36666666666667,0.3,21.75,3,5,4385,11,7,10,110.706439393939,0.285714285714286,1,102,75,35,35,3238.20537190083,104.983333333333,48229,116,140,102,0.133333333333333,0.681818181818182,0.725,1.75757575757576,0.888888888888889,0.846153846153846,0.849462365591398,"ds490","c@cm"
"Stu_0483c94862c2e8a36ea5bcc429740b32",4,14,9,11,9,5,5,22766.7666666667,3256.5619047619,11.8666666666667,3.28333333333333,55.25,12,14,8607,23,24,33,296.051082251082,0.208333333333333,0.608695652173913,102,75,35,35,3238.20537190083,104.983333333333,48229,116,140,102,0.133333333333333,0.703703703703704,0.786666666666667,1.62962962962963,0.9,0.911764705882353,0.849462365591398,"ds490","c@cm"
"Stu_0492f9d0550704e104cf0a119e547a4c",1,28,18,18,16,6,6,4.13333333333333,1.99285714285714,13.0833333333333,1,3.06666666666667,8,8,10017,26,34,6,0.110714285714286,0.176470588235294,1.07692307692308,18,16,6,6,1.99285714285714,13.0833333333333,10017,26,34,6,0.316666666666667,0.629032258064516,0.666666666666667,1.68548387096774,0.916666666666667,0.678571428571429,0.688172043010753,"ds490","c@cm"
"Stu_04ac89fce9e1959f2cfa0beb2300b523",2,14,12,10,9,9,9,7664.16666666667,1095.33095238095,11.25,1.28333333333333,11.0666666666667,12,14,9117,25,29,14,109.533095238095,0.310344827586207,0.56,10,9,9,9,1095.33095238095,11.25,9117,25,29,14,0.533333333333333,0.654320987654321,0.685185185185185,1.71604938271605,0.944444444444444,0.866666666666667,0.763440860215054,"ds490","c@cm"
"Stu_05a4ffbc0e90a70928fca5ead1c696a5",4,28,12,25,12,0,0,7.95,3.75178571428571,0,0,0,0,0,8287,12,16,6,0.150071428571429,0,2.33333333333333,25,12,0,0,3.75178571428571,0,8287,12,16,6,1474.46666666667,NA,NA,NA,0.8,0.882352941176471,0.67741935483871,"ds490","c@cm"
"Stu_05ce7014544941e38492581f372fcae6",1,13,5,7,5,1,1,6979.83333333333,1074.15384615385,2.5,0.05,1.25,1,1,3953,8,6,5,153.450549450549,0.166666666666667,1.625,7,5,1,1,1074.15384615385,2.5,3953,8,6,5,597.9,1,1,1,0.916666666666667,0.714285714285714,0.698924731182796,"ds490","c@cm"
"Stu_06031a70780a901ce71e02f1ac2ecf76",1,11,7,7,7,4,4,1244.71666666667,113.706060606061,5.86666666666667,0.383333333333333,1.75,8,8,4567,15,17,6,16.2437229437229,0.235294117647059,0.733333333333333,7,7,4,4,113.706060606061,5.86666666666667,4567,15,17,6,0.566666666666667,0.784810126582278,0.758064516129032,1.25316455696203,0.75,0.857142857142857,0.849462365591398,"ds490","c@cm"
"Stu_069f6e55f6e4b755710b7060aae6a1ce",2,26,22,22,22,1,1,3.53333333333333,2.45769230769231,1.65,0.0833333333333333,1,2,3,7996,25,27,17,0.111713286713287,0.037037037037037,1.04,30,28,1,1,2.54074074074074,5.3,11601,35,31,25,0.15,0.533333333333333,0.25,1.53333333333333,1,0.7,0.741935483870968,"ds490","c@cm"
"Stu_069f6e55f6e4b755710b7060aae6a1ce",3,10,6,8,6,0,0,0.433333333333333,0.433333333333333,3.65,0.0833333333333333,5.95,2,4,3605,10,4,8,0.0541666666666667,0,1,30,28,1,1,2.54074074074074,5.3,11601,35,31,25,0.05,0.658536585365854,0.62962962962963,1.48780487804878,0.666666666666667,0.615384615384615,0.741935483870968,"ds490","c@cm"
"Stu_06c9d30a3fcefc3a819638897b7eeb7e",1,34,15,24,14,17,17,2408.66666666667,285.722549019608,75.4166666666667,3.95,25.1333333333333,21,23,15811,37,43,15,11.9051062091503,0.395348837209302,0.918918918918919,78,58,35,35,2013.02908496732,138.583333333333,47293,123,132,88,0.366666666666667,0.739910313901345,0.730994152046784,1.33183856502242,0.833333333333333,0.857142857142857,0.795698924731183,"ds490","c@cm"
"Stu_06c9d30a3fcefc3a819638897b7eeb7e",2,45,31,37,28,11,11,16178.0166666667,1805.40740740741,38.5333333333333,1.55,25.05,18,21,17140,47,46,42,48.7947947947948,0.239130434782609,0.957446808510638,78,58,35,35,2013.02908496732,138.583333333333,47293,123,132,88,0.3,0.777777777777778,0.764705882352941,1.27777777777778,0.944444444444444,0.6,0.795698924731183,"ds490","c@cm"
"Stu_06c9d30a3fcefc3a819638897b7eeb7e",3,7,5,5,4,2,2,0.75,0.54047619047619,12.1,0.616666666666667,4.33333333333333,3,5,4428,10,7,4,0.108095238095238,0.285714285714286,0.7,78,58,35,35,2013.02908496732,138.583333333333,47293,123,132,88,0.1,0.803921568627451,0.775,1.27450980392157,0.888888888888889,0.730769230769231,0.795698924731183,"ds490","c@cm"
"Stu_06c9d30a3fcefc3a819638897b7eeb7e",4,16,15,12,12,5,5,1.1,0.804166666666667,12.5333333333333,2.6,13.3166666666667,14,16,9914,29,36,27,0.0670138888888889,0.138888888888889,0.551724137931034,78,58,35,35,2013.02908496732,138.583333333333,47293,123,132,88,0.283333333333333,0.660377358490566,0.647887323943662,1.5377358490566,0.866666666666667,0.911764705882353,0.795698924731183,"ds490","c@cm"
"Stu_0718ab220cfa6279d89278b6cdf4fbd0",1,3,2,1,1,0,0,0.0833333333333333,0.0277777777777778,0,0,0,0,0,1190,2,0,2,0.0277777777777778,0,1.5,23,18,1,1,258.331720430108,4.03333333333333,8352,23,16,21,7270.36666666667,NA,NA,NA,0.75,0.571428571428571,0.752688172043011,"ds490","c@cm"
"Stu_0718ab220cfa6279d89278b6cdf4fbd0",2,4,1,2,1,0,0,0.0333333333333333,0.0333333333333333,0,0,0,0,0,4,1,0,4,0.0166666666666667,0,4,23,18,1,1,258.331720430108,4.03333333333333,8352,23,16,21,17159.1,NA,NA,NA,0.888888888888889,0.6,0.752688172043011,"ds490","c@cm"
"Stu_0718ab220cfa6279d89278b6cdf4fbd0",3,9,6,7,6,1,1,0.583333333333333,0.398148148148148,4.03333333333333,0.6,7.73333333333333,3,5,4382,11,7,7,0.0568783068783069,0.142857142857143,0.818181818181818,23,18,1,1,258.331720430108,4.03333333333333,8352,23,16,21,0.15,0.675675675675676,0.8,1.7027027027027,0.888888888888889,0.769230769230769,0.752688172043011,"ds490","c@cm"
"Stu_0718ab220cfa6279d89278b6cdf4fbd0",4,15,9,11,9,0,0,2655.98333333333,354.914444444444,0,0,0,0,0,2776,9,9,8,32.2649494949495,0,1.66666666666667,23,18,1,1,258.331720430108,4.03333333333333,8352,23,16,21,23521.25,NA,NA,NA,0.933333333333333,0.794117647058823,0.752688172043011,"ds490","c@cm"
"Stu_07c7172cc8a153560228a2206eb79b73",1,17,11,13,11,17,17,2.35,1.20980392156863,27.3833333333333,2.61666666666667,21.2166666666667,19,20,10661,31,37,11,0.0930618401206636,0.459459459459459,0.548387096774194,62,52,41,41,1307.03431372549,63.3666666666667,41099,122,109,91,0.266666666666667,0.728448275862069,0.760479041916168,1.54310344827586,0.833333333333333,0.928571428571429,0.827956989247312,"ds490","c@cm"
"Stu_07c7172cc8a153560228a2206eb79b73",2,36,28,29,25,14,14,2657.91666666667,298.290740740741,16.5833333333333,1.5,14.8833333333333,17,21,15138,48,34,38,10.2858876117497,0.411764705882353,0.75,62,52,41,41,1307.03431372549,63.3666666666667,41099,122,109,91,0.0666666666666667,0.687074829931973,0.737373737373737,1.50340136054422,0.888888888888889,0.633333333333333,0.827956989247312,"ds490","c@cm"
"Stu_07c7172cc8a153560228a2206eb79b73",3,12,7,8,6,2,2,0.983333333333333,0.397222222222222,6.26666666666667,0.216666666666667,6.7,3,5,4537,12,7,10,0.0496527777777778,0.285714285714286,1,62,52,41,41,1307.03431372549,63.3666666666667,41099,122,109,91,0.0833333333333333,0.728813559322034,0.775,1.47457627118644,0.777777777777778,0.846153846153846,0.827956989247312,"ds490","c@cm"
"Stu_07c7172cc8a153560228a2206eb79b73",4,20,13,12,10,8,8,9632.75,964.341666666667,13.1333333333333,2.48333333333333,11.8166666666667,15,18,10763,31,31,32,80.3618055555556,0.258064516129032,0.645161290322581,62,52,41,41,1307.03431372549,63.3666666666667,41099,122,109,91,0.0666666666666667,0.652173913043478,0.697674418604651,1.78985507246377,0.933333333333333,1,0.827956989247312,"ds490","c@cm"
"Stu_08091b43f516f8a03b007a6cb6c62283",1,10,5,9,5,9,9,9.75,1.94166666666667,28.9166666666667,1.33333333333333,79.0666666666667,8,10,4441,15,19,6,0.215740740740741,0.473684210526316,0.666666666666667,91,41,20,20,799.578005464481,47.35,55305,70,130,88,107.133333333333,0.75,0.772727272727273,1.36607142857143,0.75,0.75,0.78494623655914,"ds490","c@cm"
"Stu_08091b43f516f8a03b007a6cb6c62283",2,78,31,54,27,11,11,7306.81666666667,767.233760683761,18.4333333333333,1.21666666666667,34.6333333333333,14,22,32145,46,76,68,14.2080326052548,0.144736842105263,1.69565217391304,91,41,20,20,799.578005464481,47.35,55305,70,130,88,0.266666666666667,0.656716417910448,0.615384615384615,1.41044776119403,0.888888888888889,0.666666666666667,0.78494623655914,"ds490","c@cm"
"Stu_08091b43f516f8a03b007a6cb6c62283",3,34,9,23,8,0,0,13.55,5.77745098039216,0,0,0,0,0,18719,9,35,14,0.251193520886616,0,3.77777777777778,91,41,20,20,799.578005464481,47.35,55305,70,130,88,1.26666666666667,NA,NA,NA,0.888888888888889,0.807692307692308,0.78494623655914,"ds490","c@cm"
"Stu_08412e62ec5c17a3e5b14938a202fa02",1,30,15,25,15,17,17,2245.15,230.165,58.9166666666667,3.23333333333333,67.4833333333333,18,22,13912,31,50,12,9.2066,0.34,0.967741935483871,117,73,49,49,2677.08355704698,142.566666666667,58791,122,141,109,0.35,0.803030303030303,0.810650887573965,1.14646464646465,0.833333333333333,1,0.881720430107527,"ds490","c@cm"
"Stu_08412e62ec5c17a3e5b14938a202fa02",2,51,34,41,32,17,17,1237.18333333333,132.975816993464,33.0166666666667,1.35,26.7666666666667,14,17,17466,49,37,43,3.24331260959668,0.459459459459459,1.04081632653061,117,73,49,49,2677.08355704698,142.566666666667,58791,122,141,109,0.216666666666667,0.740740740740741,0.825242718446602,1.67407407407407,0.888888888888889,0.933333333333333,0.881720430107527,"ds490","c@cm"
"Stu_08412e62ec5c17a3e5b14938a202fa02",3,32,16,24,14,2,2,14688.8666666667,1840.69166666667,10,0.133333333333333,20.65,2,5,13302,17,21,14,76.6954861111111,0.0952380952380952,1.88235294117647,117,73,49,49,2677.08355704698,142.566666666667,58791,122,141,109,0.15,0.733333333333333,0.818181818181818,1.51111111111111,0.777777777777778,0.846153846153846,0.881720430107527,"ds490","c@cm"
"Stu_08412e62ec5c17a3e5b14938a202fa02",4,36,16,27,16,13,13,8115.21666666667,910.757407407408,40.6333333333333,2.46666666666667,51.6333333333333,13,17,14111,31,33,40,33.731755829904,0.393939393939394,1.16129032258065,117,73,49,49,2677.08355704698,142.566666666667,58791,122,141,109,0.166666666666667,0.736111111111111,0.735849056603774,1.35416666666667,0.933333333333333,0.911764705882353,0.881720430107527,"ds490","c@cm"
"Stu_08f74a4d23bc59ceb2bea523fe61a4cf",1,26,10,17,10,10,10,1287.28333333333,149.666025641026,13,1.05,5.96666666666667,13,14,11002,24,27,12,8.8038838612368,0.37037037037037,1.08333333333333,55,36,15,15,1043.29912280702,18.8166666666667,27649,55,75,49,0.516666666666667,0.769230769230769,0.746987951807229,1.24038461538462,1,0.928571428571429,0.817204301075269,"ds490","c@cm"
"Stu_08f74a4d23bc59ceb2bea523fe61a4cf",2,37,25,30,23,5,5,4836,526.327477477477,5.81666666666667,0.766666666666667,7.35,10,12,14403,27,48,29,17.5442492492493,0.104166666666667,1.37037037037037,55,36,15,15,1043.29912280702,18.8166666666667,27649,55,75,49,0.4,0.725,0.774193548387097,1.375,0.777777777777778,0.666666666666667,0.817204301075269,"ds490","c@cm"
"Stu_08f74a4d23bc59ceb2bea523fe61a4cf",4,13,4,8,3,0,0,3745.15,576.326923076923,0,0,0,0,0,2244,4,0,8,72.0408653846154,0,3.25,55,36,15,15,1043.29912280702,18.8166666666667,27649,55,75,49,0.516666666666667,NA,NA,NA,0.8,0.735294117647059,0.817204301075269,"ds490","c@cm"
"Stu_0904399b517bdbaa5c51be69bcc25add",1,9,2,4,2,0,0,0.266666666666667,0.196296296296296,0,0,0,0,0,1388,2,0,8,0.0490740740740741,0,4.5,6,4,0,0,0.358333333333333,0,2358,4,1,12,132.366666666667,NA,NA,NA,1,0.964285714285714,0.849462365591398,"ds490","c@cm"
"Stu_0904399b517bdbaa5c51be69bcc25add",2,3,2,2,2,0,0,0.783333333333333,0.277777777777778,0,0,0,0,0,970,2,1,4,0.138888888888889,0,1.5,6,4,0,0,0.358333333333333,0,2358,4,1,12,0.616666666666667,NA,NA,NA,1,0.633333333333333,0.849462365591398,"ds490","c@cm"
"Stu_09088a8f3d99bc6f6e59d7e4bf87cd4c",1,6,2,4,1,0,0,1.1,0.75,0,0,0,0,0,727,2,0,5,0.1875,0,3,8,3,0,0,0.55,0,3740,9,0,8,82568.5833333333,NA,NA,NA,0.833333333333333,0.714285714285714,0.731182795698925,"ds490","c@cm"
"Stu_09088a8f3d99bc6f6e59d7e4bf87cd4c",2,11,7,4,2,0,0,0.316666666666667,0.195454545454545,0,0,0,0,0,3013,7,0,3,0.0488636363636364,0,1.57142857142857,8,3,0,0,0.55,0,3740,9,0,8,20955.9666666667,NA,NA,NA,0.888888888888889,0.4,0.731182795698925,"ds490","c@cm"
"Stu_09adf63986251978f7f8648640134bdb",1,17,12,12,10,13,13,7087.76666666667,854.804901960784,157.333333333333,5.9,84.2833333333333,13,17,12721,24,40,6,71.2337418300654,0.325,0.708333333333333,82,74,25,25,976.488095238095,199.166666666667,47067,114,121,93,0.266666666666667,0.791304347826087,0.808510638297872,1.26086956521739,0.916666666666667,0.964285714285714,0.849462365591398,"ds490","c@cm"
"Stu_09adf63986251978f7f8648640134bdb",2,50,42,43,42,1,1,256.233333333333,90.3233333333333,6.31666666666667,0.2,10.6166666666667,3,6,14490,48,34,37,2.10054263565891,0.0294117647058824,1.04166666666667,82,74,25,25,976.488095238095,199.166666666667,47067,114,121,93,0.25,0.792452830188679,0.785714285714286,1.24528301886792,1,0.9,0.849462365591398,"ds490","c@cm"
"Stu_09adf63986251978f7f8648640134bdb",3,15,8,10,8,2,2,1065.15,153.036666666667,14.5666666666667,0.783333333333333,27.6,3,5,5814,12,11,13,15.3036666666667,0.181818181818182,1.25,82,74,25,25,976.488095238095,199.166666666667,47067,114,121,93,0.0666666666666667,0.740740740740741,0.775,1.37037037037037,0.888888888888889,0.884615384615385,0.849462365591398,"ds490","c@cm"
"Stu_09adf63986251978f7f8648640134bdb",4,30,18,17,14,9,9,16.25,3.80833333333333,20.95,5.61666666666667,78.05,13,18,14042,31,36,37,0.224019607843137,0.25,0.967741935483871,82,74,25,25,976.488095238095,199.166666666667,47067,114,121,93,0.483333333333333,0.714285714285714,0.723684210526316,1.44761904761905,1,0.852941176470588,0.849462365591398,"ds490","c@cm"
"Stu_0a1c0dad55f3635cee364ca853bb51f9",1,27,14,19,14,14,14,31073.3333333333,3454.04259259259,22.8166666666667,2.78333333333333,18.3333333333333,19,20,14447,31,44,15,181.79171539961,0.318181818181818,0.870967741935484,69,59,28,28,7810.19096385542,51.1,44001,118,117,80,0.133333333333333,0.807692307692308,0.813333333333333,1.22527472527473,0.916666666666667,0.857142857142857,0.731182795698925,"ds490","c@cm"
"Stu_0a1c0dad55f3635cee364ca853bb51f9",2,32,27,24,22,11,11,31255.85,3908.31458333333,12.6666666666667,0.766666666666667,6.18333333333333,16,19,15216,46,34,32,162.846440972222,0.323529411764706,0.695652173913043,69,59,28,28,7810.19096385542,51.1,44001,118,117,80,0.116666666666667,0.689922480620155,0.758620689655172,1.65891472868217,1,0.733333333333333,0.731182795698925,"ds490","c@cm"
"Stu_0a1c0dad55f3635cee364ca853bb51f9",3,8,7,7,7,1,1,3164.08333333333,396.860416666667,6.08333333333333,0.166666666666667,21.5166666666667,3,5,4533,12,7,6,56.6943452380952,0.142857142857143,0.666666666666667,69,59,28,28,7810.19096385542,51.1,44001,118,117,80,0.1,0.758620689655172,0.82051282051282,1.5,0.777777777777778,0.846153846153846,0.731182795698925,"ds490","c@cm"
